3906.0386060000 0.9949000000 0.0008390000 ASTEP 2.211 904
3906.0393280000 1.0035980000 0.0008760000 ASTEP 2.213 894
3906.0400510000 0.9977660000 0.0008840000 ASTEP 2.216 903
3906.0407720000 0.9992890000 0.0008810000 ASTEP 2.219 907
3906.0414940000 1.0028210000 0.0008720000 ASTEP 2.221 899
3906.0422150000 0.9943770000 0.0008780000 ASTEP 2.224 880
3906.0429370000 0.9983120000 0.0008760000 ASTEP 2.226 865
3906.0436590000 1.0062780000 0.0008900000 ASTEP 2.229 853
3906.0443800000 0.9986630000 0.0008980000 ASTEP 2.231 857
3906.0451020000 0.9981840000 0.0009050000 ASTEP 2.234 861
3906.0458230000 1.0019540000 0.0009050000 ASTEP 2.236 847
3906.0465450000 0.9975340000 0.0008750000 ASTEP 2.239 848
3906.0472660000 0.9925260000 0.0008590000 ASTEP 2.241 856
3906.0479880000 1.0006950000 0.0008730000 ASTEP 2.244 830
3906.0487100000 0.9976660000 0.0008810000 ASTEP 2.246 819
3906.0494310000 0.9991300000 0.0008470000 ASTEP 2.248 809
3906.0501530000 1.0025210000 0.0008440000 ASTEP 2.251 808
3906.0508740000 0.9990000000 0.0008600000 ASTEP 2.253 806
3906.0515960000 0.9943930000 0.0008340000 ASTEP 2.256 789
3906.0523180000 0.9935450000 0.0008450000 ASTEP 2.258 774
3906.0530400000 1.0019520000 0.0008970000 ASTEP 2.260 772
3906.0537610000 0.9960270000 0.0008550000 ASTEP 2.263 764
3906.0544830000 1.0022070000 0.0008480000 ASTEP 2.265 766
3906.0552050000 1.0046310000 0.0008220000 ASTEP 2.267 768
3906.0559260000 0.9992460000 0.0008420000 ASTEP 2.270 768
3906.0566480000 0.9958860000 0.0008350000 ASTEP 2.272 772
3906.0573700000 1.0034760000 0.0008530000 ASTEP 2.274 755
3906.0580920000 0.9947770000 0.0008240000 ASTEP 2.277 746
3906.0588140000 0.9959350000 0.0008420000 ASTEP 2.279 753
3906.0595350000 0.9998930000 0.0008650000 ASTEP 2.281 765
3906.0602570000 0.9973370000 0.0008580000 ASTEP 2.283 764
3906.0609780000 1.0004380000 0.0008580000 ASTEP 2.286 766
3906.0617000000 1.0013990000 0.0008470000 ASTEP 2.288 761
3906.0624210000 0.9972190000 0.0008510000 ASTEP 2.290 763
3906.0631430000 0.9992790000 0.0008480000 ASTEP 2.292 765
3906.0638650000 1.0022380000 0.0008570000 ASTEP 2.294 758
3906.0645860000 0.9932710000 0.0009030000 ASTEP 2.296 745
3906.0653080000 0.9958690000 0.0008970000 ASTEP 2.298 752
3906.0660290000 0.9998730000 0.0008500000 ASTEP 2.300 746
3906.0667510000 0.9928040000 0.0008200000 ASTEP 2.303 759
3906.0674720000 0.9959570000 0.0008140000 ASTEP 2.305 789
3906.0681940000 0.9973020000 0.0008170000 ASTEP 2.307 801
3906.0689160000 1.0019810000 0.0008210000 ASTEP 2.309 793
3906.0696370000 0.9979160000 0.0008410000 ASTEP 2.311 789
3906.0703590000 0.9966590000 0.0008900000 ASTEP 2.313 774
3906.0710810000 1.0005380000 0.0008880000 ASTEP 2.315 759
3906.0718020000 0.9960380000 0.0008920000 ASTEP 2.317 774
3906.0725240000 1.0015700000 0.0009200000 ASTEP 2.319 784
3906.0732450000 1.0012140000 0.0009630000 ASTEP 2.321 795
3906.0739670000 0.9999350000 0.0009840000 ASTEP 2.323 777
3906.0746880000 0.9979240000 0.0009380000 ASTEP 2.324 759
3906.0754100000 1.0026490000 0.0008950000 ASTEP 2.326 758
3906.0761320000 0.9954060000 0.0008960000 ASTEP 2.328 775
3906.0768540000 1.0004830000 0.0009030000 ASTEP 2.330 779
3906.0775750000 0.9954390000 0.0009150000 ASTEP 2.332 782
3906.0782970000 0.9966050000 0.0009240000 ASTEP 2.334 787
3906.0790180000 0.9974260000 0.0009420000 ASTEP 2.335 805
3906.0797400000 0.9959110000 0.0009710000 ASTEP 2.337 819
3906.0804610000 0.9976110000 0.0009650000 ASTEP 2.339 839
3906.0811840000 0.9992940000 0.0009390000 ASTEP 2.341 838
3906.0819050000 0.9941650000 0.0009180000 ASTEP 2.342 829
3906.0826270000 0.9955320000 0.0009320000 ASTEP 2.344 794
3906.0833490000 0.9974640000 0.0009130000 ASTEP 2.346 761
3906.0840700000 1.0029200000 0.0008920000 ASTEP 2.348 747
3906.0847920000 1.0003400000 0.0009020000 ASTEP 2.349 756
3906.0855130000 0.9989150000 0.0008940000 ASTEP 2.351 753
3906.0862350000 1.0001350000 0.0008790000 ASTEP 2.352 740
3906.0869570000 1.0100000000 0.0008570000 ASTEP 2.354 747
3906.0876780000 0.9909180000 0.0008260000 ASTEP 2.356 729
3906.0884000000 1.0051020000 0.0008390000 ASTEP 2.357 716
3906.0891210000 1.0023870000 0.0008300000 ASTEP 2.359 732
3906.0898430000 1.0059180000 0.0008180000 ASTEP 2.360 734
3906.0905640000 1.0035550000 0.0008210000 ASTEP 2.362 730
3906.0912860000 1.0020570000 0.0008190000 ASTEP 2.363 729
3906.0920080000 0.9969930000 0.0008180000 ASTEP 2.365 740
3906.0927300000 0.9949670000 0.0008220000 ASTEP 2.366 757
