4024.682558 1.011639 0.011977 NGTS 1.69953
4024.682697 1.013776 0.011949 NGTS 1.69785
4024.682847 1.0098 0.011901 NGTS 1.69619
4024.682998 1.001716 0.011819 NGTS 1.69452
4024.683148 1.001039 0.011808 NGTS 1.69286
4024.683287 1.010217 0.011851 NGTS 1.69119
4024.683438 1.017921 0.0119 NGTS 1.68954
4024.683588 1.006357 0.011778 NGTS 1.68789
4024.683738 1.010198 0.0118 NGTS 1.68624
4024.683877 1.010405 0.011767 NGTS 1.68459
4024.684028 1.004786 0.011733 NGTS 1.68295
4024.684178 0.992993 0.011623 NGTS 1.68132
4024.684329 0.991217 0.011583 NGTS 1.67968
4024.684479 1.004858 0.011666 NGTS 1.67806
4024.68463 1.005 0.011633 NGTS 1.6764
4024.684769 0.995255 0.011547 NGTS 1.67478
4024.684919 1.008162 0.011632 NGTS 1.67316
4024.685069 0.996178 0.011527 NGTS 1.67155
4024.68522 0.99684 0.011526 NGTS 1.66995
4024.685359 1.008217 0.011584 NGTS 1.66835
4024.685509 1.001648 0.011521 NGTS 1.66674
4024.68566 0.998843 0.01149 NGTS 1.66516
4024.68581 0.993768 0.011424 NGTS 1.66356
4024.685961 1.006891 0.011514 NGTS 1.66198
4024.6861 1.014859 0.011545 NGTS 1.66039
4024.68625 1.002113 0.01145 NGTS 1.65881
4024.6864 0.993258 0.011353 NGTS 1.65723
4024.686551 1.002652 0.011419 NGTS 1.65567
4024.68669 0.991048 0.011308 NGTS 1.65409
4024.68684 0.98359 0.011247 NGTS 1.65249
4024.686991 1.010039 0.011424 NGTS 1.65093
4024.687141 1.00791 0.011395 NGTS 1.64937
4024.687292 1.004451 0.011363 NGTS 1.64783
4024.687442 0.996658 0.011292 NGTS 1.64628
4024.687581 0.987169 0.011212 NGTS 1.64473
4024.687731 1.010097 0.011351 NGTS 1.64319
4024.687882 0.996259 0.011257 NGTS 1.64165
4024.688032 1.003371 0.011287 NGTS 1.64011
4024.688171 0.976152 0.011072 NGTS 1.63857
4024.688322 1.016417 0.011357 NGTS 1.63706
4024.688472 1.008241 0.011279 NGTS 1.63552
4024.688623 0.997395 0.011186 NGTS 1.63401
4024.688762 0.995775 0.011183 NGTS 1.6325
4024.688912 1.01328 0.011272 NGTS 1.63098
4024.689062 1.005804 0.011225 NGTS 1.62943
4024.689213 1.021188 0.011321 NGTS 1.62793
4024.689363 1.00481 0.011187 NGTS 1.62642
4024.689514 1.001746 0.011153 NGTS 1.62492
4024.689653 1.001112 0.011135 NGTS 1.62343
4024.689803 1.00057 0.011128 NGTS 1.62193
4024.689954 1.000469 0.011104 NGTS 1.62044
4024.690104 1.01059 0.01117 NGTS 1.61896
4024.690243 1.010412 0.011152 NGTS 1.61748
4024.690394 0.999987 0.01106 NGTS 1.61601
4024.690544 1.008879 0.011107 NGTS 1.61454
4024.690694 1.027044 0.011227 NGTS 1.61308
4024.690845 0.978758 0.010872 NGTS 1.6116
4024.690984 0.996332 0.010962 NGTS 1.61014
4024.691134 1.011105 0.011058 NGTS 1.60868
4024.691285 1.001844 0.010993 NGTS 1.60719
4024.691435 0.981446 0.010819 NGTS 1.60574
4024.691586 1.015712 0.011034 NGTS 1.60429
4024.691725 1.001536 0.010934 NGTS 1.60284
4024.691875 1.016163 0.011001 NGTS 1.60139
4024.692025 1.015453 0.010978 NGTS 1.59996
4024.692176 0.979682 0.010738 NGTS 1.59852
4024.692315 1.001551 0.010859 NGTS 1.59709
4024.692465 1.008522 0.010877 NGTS 1.59566
4024.692616 0.999745 0.010792 NGTS 1.59423
4024.692766 1.00092 0.01079 NGTS 1.59282
4024.692917 1.008859 0.010811 NGTS 1.59139
4024.693056 0.997178 0.010719 NGTS 1.58998
4024.693206 1.000175 0.010712 NGTS 1.58857
4024.693356 0.999871 0.010693 NGTS 1.58716
4024.693507 0.994096 0.01064 NGTS 1.58573
4024.693657 1.011045 0.010722 NGTS 1.58432
4024.693796 0.994543 0.010597 NGTS 1.58293
4024.693947 1.006369 0.010665 NGTS 1.58153
4024.694097 0.996688 0.010567 NGTS 1.58014
4024.694248 1.006271 0.010628 NGTS 1.57875
4024.694387 1.010971 0.010643 NGTS 1.57737
4024.694537 1.004147 0.010595 NGTS 1.57599
4024.694688 1.016266 0.010653 NGTS 1.57461
4024.694838 1.018816 0.01066 NGTS 1.57324
4024.694977 1.009233 0.010583 NGTS 1.57186
4024.695127 1.00217 0.010515 NGTS 1.57049
4024.695278 1.021612 0.010639 NGTS 1.56913
4024.695428 0.995494 0.010446 NGTS 1.56776
4024.695567 1.009954 0.010544 NGTS 1.5664
4024.695729 0.993086 0.010426 NGTS 1.56501
4024.695868 1.00699 0.010513 NGTS 1.56366
4024.696019 1.001318 0.010473 NGTS 1.5623
4024.696169 0.987356 0.010378 NGTS 1.56096
4024.696319 1.019785 0.010573 NGTS 1.55962
4024.696458 1.011887 0.010501 NGTS 1.55828
4024.696609 0.991499 0.010366 NGTS 1.55693
4024.696759 1.01865 0.010537 NGTS 1.5556
4024.69691 0.983166 0.01029 NGTS 1.55427
4024.697049 0.998987 0.010373 NGTS 1.55294
4024.697199 1.014908 0.010448 NGTS 1.55159
4024.69735 0.994108 0.010308 NGTS 1.55027
4024.6975 0.999434 0.010321 NGTS 1.54895
4024.69765 0.998735 0.0103 NGTS 1.54763
4024.697789 0.993991 0.010263 NGTS 1.54631
4024.697951 0.995932 0.010249 NGTS 1.54496
4024.69809 1.000226 0.010253 NGTS 1.54365
4024.698241 1.013434 0.010327 NGTS 1.54235
4024.698391 1.000652 0.010236 NGTS 1.54104
4024.698542 1.015345 0.010309 NGTS 1.53973
4024.698681 1.012787 0.010294 NGTS 1.53844
4024.698831 0.992357 0.010139 NGTS 1.53715
4024.698981 0.986981 0.010091 NGTS 1.53584
4024.699132 1.028833 0.010348 NGTS 1.53456
4024.699282 0.999269 0.010134 NGTS 1.53328
4024.699421 1.016294 0.010229 NGTS 1.53199
4024.699572 0.992418 0.010075 NGTS 1.53071
4024.699722 1.003995 0.010124 NGTS 1.52943
4024.699873 0.991564 0.010052 NGTS 1.52815
4024.700012 0.996174 0.010058 NGTS 1.52688
4024.700174 1.0119 0.010156 NGTS 1.52558
4024.700312 1.006654 0.01012 NGTS 1.52431
4024.700463 1.008645 0.01012 NGTS 1.52305
4024.700613 1.009827 0.010133 NGTS 1.52179
4024.700764 1.007324 0.01009 NGTS 1.52054
4024.700903 0.99404 0.010015 NGTS 1.51928
4024.701053 1.005513 0.010074 NGTS 1.51803
4024.701204 0.981947 0.009919 NGTS 1.51678
4024.701354 0.98918 0.009956 NGTS 1.51554
4024.701505 0.999842 0.01001 NGTS 1.5143
4024.701644 1.009232 0.010072 NGTS 1.51306
4024.701794 0.999828 0.010004 NGTS 1.51182
4024.701944 0.990146 0.009933 NGTS 1.51059
4024.702095 1.004338 0.01001 NGTS 1.50935
4024.702234 0.992137 0.009929 NGTS 1.50813
4024.702396 1.012152 0.010045 NGTS 1.50686
4024.702535 1.001982 0.00998 NGTS 1.50564
4024.702685 0.988075 0.009893 NGTS 1.50442
4024.702836 1.019527 0.010071 NGTS 1.50321
4024.702986 1.002264 0.009959 NGTS 1.50199
4024.703125 1.001142 0.00995 NGTS 1.50078
4024.703275 1.021177 0.010063 NGTS 1.49957
4024.703426 1.005241 0.009959 NGTS 1.49836
4024.703576 0.999638 0.009907 NGTS 1.49716
4024.703727 1.005888 0.009954 NGTS 1.49596
4024.703866 1.008225 0.009977 NGTS 1.49476
4024.704016 0.990622 0.009856 NGTS 1.49356
4024.704167 1.011229 0.009982 NGTS 1.49237
4024.704317 1.008206 0.009965 NGTS 1.49118
4024.704468 1.002706 0.009928 NGTS 1.48999
4024.704618 0.994461 0.00987 NGTS 1.48877
4024.704769 0.997762 0.009866 NGTS 1.48758
4024.704907 1.013799 0.009961 NGTS 1.4864
4024.705058 1.0178 0.009986 NGTS 1.48523
4024.705208 1.011817 0.00994 NGTS 1.48406
4024.705359 0.992055 0.009793 NGTS 1.48288
4024.705498 1.002776 0.009851 NGTS 1.48171
4024.705648 0.992852 0.009783 NGTS 1.48054
4024.705799 1.013147 0.009879 NGTS 1.47938
4024.705949 1.000942 0.009788 NGTS 1.47821
4024.7061 0.996132 0.009748 NGTS 1.47706
4024.706238 1.01076 0.009811 NGTS 1.4759
4024.706389 1.011276 0.009798 NGTS 1.47475
4024.706539 0.998311 0.009714 NGTS 1.47358
4024.70669 0.993292 0.009656 NGTS 1.47243
4024.70684 1.008722 0.009731 NGTS 1.47126
4024.706991 0.993901 0.009628 NGTS 1.47012
4024.70713 1.002911 0.009666 NGTS 1.46898
4024.70728 0.994152 0.009601 NGTS 1.46784
4024.707431 1.008761 0.009677 NGTS 1.4667
4024.707581 1.000118 0.009605 NGTS 1.46558
4024.70772 1.004075 0.00963 NGTS 1.46445
4024.70787 0.987013 0.009518 NGTS 1.46333
4024.708021 0.991255 0.009527 NGTS 1.4622
4024.708171 1.000459 0.009572 NGTS 1.46108
4024.708322 0.98755 0.009479 NGTS 1.45996
4024.708461 1.003362 0.009567 NGTS 1.45883
4024.708611 1.000386 0.00954 NGTS 1.45771
4024.708762 0.998807 0.009511 NGTS 1.4566
4024.708912 1.002275 0.009517 NGTS 1.45549
4024.709062 0.997063 0.009482 NGTS 1.45435
4024.709213 0.998752 0.009486 NGTS 1.45325
4024.709352 1.001114 0.009499 NGTS 1.45214
4024.709502 0.994432 0.009449 NGTS 1.45104
4024.709653 0.998916 0.009475 NGTS 1.44994
4024.709803 0.995001 0.009455 NGTS 1.44885
4024.709942 0.992571 0.009441 NGTS 1.44776
4024.710093 1.0052 0.009515 NGTS 1.44666
4024.710243 0.993217 0.009435 NGTS 1.44557
4024.710394 1.004517 0.009494 NGTS 1.44448
4024.710544 1.021163 0.009588 NGTS 1.44339
4024.710683 0.988369 0.009401 NGTS 1.44232
4024.710833 1.004357 0.009503 NGTS 1.44124
4024.710984 0.986518 0.00938 NGTS 1.44016
4024.711134 0.991922 0.009409 NGTS 1.43908
4024.711285 1.003576 0.009467 NGTS 1.43798
4024.711435 1.001165 0.009437 NGTS 1.43692
4024.711574 1.003812 0.009435 NGTS 1.43585
4024.711725 0.999644 0.009413 NGTS 1.43478
4024.711875 0.997398 0.009389 NGTS 1.43372
4024.712025 0.98866 0.009318 NGTS 1.43266
4024.712176 0.998155 0.009367 NGTS 1.4316
4024.712315 1.000601 0.009364 NGTS 1.43054
4024.712465 1.000215 0.009339 NGTS 1.42949
4024.712616 1.01095 0.009402 NGTS 1.42844
4024.712766 1.005242 0.009362 NGTS 1.42739
4024.712905 0.998293 0.00929 NGTS 1.42635
4024.713056 1.010738 0.009357 NGTS 1.4253
4024.713206 0.994485 0.009257 NGTS 1.42427
4024.713356 1.012091 0.009337 NGTS 1.42322
4024.713507 1.004067 0.009275 NGTS 1.42217
4024.713657 1.000061 0.009234 NGTS 1.42113
4024.713796 0.999039 0.009227 NGTS 1.42011
4024.713947 1.003574 0.009241 NGTS 1.41908
4024.714097 0.992004 0.009164 NGTS 1.41805
4024.714248 1.005152 0.00922 NGTS 1.41702
4024.714387 0.999998 0.00919 NGTS 1.41599
4024.714537 0.997357 0.009183 NGTS 1.41497
4024.714688 1.005177 0.009218 NGTS 1.41396
