time flux flux_err
1546.0354374414 1.0002122075 0.0008621854
1546.0562708336 1.0012293121 0.0008621923
1546.0771042253 0.9978828384 0.0008622077
1546.0979376164 1.0007740524 0.0008622054
1546.1187710070 1.0008375385 0.0008622017
1546.1396043970 0.9991346129 0.0008622065
1546.1604377864 0.9983238737 0.0008622094
1546.1812711751 0.9985075319 0.0008622051
1546.2021045634 0.9993041259 0.0008621982
1546.2229379510 1.0002912049 0.0008621937
1546.2437713381 1.0013114560 0.0008622009
1546.2646047245 0.9982790903 0.0008621760
1546.2854381104 1.0005967490 0.0008621738
1546.3062714957 0.9997830244 0.0008621948
1546.3271048804 0.9986770701 0.0008621857
1546.3479382644 0.9998656582 0.0008622168
1546.3687716480 1.0017925853 0.0008622085
1546.4104384132 0.9993468837 0.0008622109
1546.4312717949 1.0007041392 0.0008622246
1546.4521051760 0.9985666273 0.0008622243
1546.4729385565 1.0001362588 0.0008622259
1546.4937719364 0.9987514339 0.0008622536
1546.5146053157 0.9990305560 0.0008622477
1546.5354386945 0.9998407218 0.0008622529
1546.5562720726 1.0006833231 0.0008622363
1546.5771054501 1.0007264682 0.0008622507
1546.5979388270 1.0001671253 0.0008622647
1546.6396055790 1.0001855351 0.0008622502
1546.6604389541 1.0001085738 0.0008622490
1546.6812723285 1.0004854308 0.0008622474
1546.7021057024 1.0008419923 0.0008622412
1546.7437724483 1.0004374491 0.0008622334
1546.7646058203 0.9992957080 0.0008622341
1546.7854391917 1.0009814742 0.0008622378
1546.8062725625 1.0000848206 0.0008622521
1546.8271059327 1.0000543525 0.0008622508
1546.8479393022 0.9997674049 0.0008622540
1546.8687726712 0.9982548132 0.0008622497
1546.8896060395 0.9997081236 0.0008622688
1546.9104394072 0.9997384386 0.0008622684
1546.9312727743 0.9997120226 0.0008622509
1546.9521061408 1.0000810351 0.0008622480
1546.9729395067 0.9993376556 0.0008622590
1546.9937728719 1.0007684831 0.0008622558
1547.0146062365 1.0001719602 0.0008622544
1547.0354396005 1.0002971906 0.0008622624
1547.0562729639 0.9991910298 0.0008622695
1547.0771063266 1.0007178665 0.0008622698
1547.0979396887 1.0001808222 0.0008622886
1547.1187730502 1.0003989330 0.0008623115
1547.1396064111 1.0007449890 0.0008622954
1547.1604397713 1.0005337408 0.0008622913
1547.1812731309 1.0003631599 0.0008622837
1547.2021064899 1.0002057402 0.0008622844
1547.2229398482 0.9997229938 0.0008622786
1547.2437732060 1.0012325234 0.0008622829
1547.2646065631 0.9999331193 0.0008622810
1547.2854399195 0.9994072616 0.0008623001
1547.3062732754 1.0000797427 0.0008622886
1547.3271066306 0.9988039598 0.0008622634
1547.3479399851 0.9995446798 0.0008622649
1547.3687733391 0.9998996859 0.0008622833
1547.3896066923 0.9995802750 0.0008622835
1547.4104400450 0.9985381018 0.0008622648
1547.4312733970 1.0004925740 0.0008622862
1547.4521067484 0.9999387850 0.0008622821
1547.4729400992 0.9989491407 0.0008622872
1547.4937734493 1.0017328008 0.0008622690
1547.5146067988 0.9999643111 0.0008622693
1547.5354401476 1.0000820103 0.0008622580
1547.5562734958 0.9996999150 0.0008622700
1547.5771068434 0.9995194443 0.0008622870
1547.5979401903 0.9996653989 0.0008622880
1547.6187735366 0.9999426964 0.0008622961
1547.6396068822 0.9992893045 0.0008622854
1547.6604402273 1.0006923471 0.0008622948
1547.6812735716 0.9997613034 0.0008623124
1547.7021069153 0.9997044205 0.0008623330
1547.7229402584 1.0005123777 0.0008623396
1547.7437736008 1.0010887530 0.0008623530
1547.7646069426 1.0007218973 0.0008623376
1547.7854402837 0.9994128321 0.0008623480
1547.8062736242 1.0003844586 0.0008623376
1547.8271069641 1.0002841828 0.0008623399
1547.8479403032 1.0012445022 0.0008623440
1547.8687736418 0.9992791141 0.0008623312
1547.8896069797 1.0013467379 0.0008623131
1547.9104403170 1.0010819483 0.0008623024
1547.9312736535 1.0009974752 0.0008622850
1547.9521069895 0.9990673016 0.0008622938
1547.9937736595 0.9991076259 0.0008622967
1548.0146069935 0.9999345379 0.0008622989
1548.0354403268 1.0003091553 0.0008623136
1548.0562736595 0.9994301845 0.0008622956
1548.0771069916 0.9993582245 0.0008622972
1548.0979403229 0.9990762661 0.0008623060
1548.1187736537 1.0003816099 0.0008623019
1548.1396069837 0.9995761084 0.0008623208
1548.1604403132 0.9997805249 0.0008623198
1548.1812736419 0.9993962963 0.0008623323
1548.2021069701 1.0010983132 0.0008623552
1548.2229402975 1.0005524140 0.0008623552
1548.2437736243 0.9996031412 0.0008623850
1548.2646069504 0.9993056374 0.0008623828
1548.2854402759 1.0015225949 0.0008623517
1548.3062736007 1.0012202321 0.0008623609
1548.3271069249 0.9999072068 0.0008623428
1548.3479402484 0.9993140499 0.0008623461
1548.3687735712 1.0000851548 0.0008623500
1548.3896068934 1.0009359872 0.0008623449
1548.4104402149 0.9990072009 0.0008623298
1548.4312735358 0.9996187655 0.0008623250
1548.4521068560 0.9998352114 0.0008623223
1548.4729401755 1.0016561276 0.0008623083
1548.4937734944 0.9989716152 0.0008623217
1548.5146068126 1.0000113453 0.0008623220
1548.5354401301 1.0014291551 0.0008623235
1548.5562734469 0.9998909555 0.0008623166
1548.5771067632 0.9997195954 0.0008623158
1548.5979400787 0.9998886089 0.0008623002
1548.6187733936 0.9997346538 0.0008622886
1548.6396067077 1.0006510047 0.0008622765
1548.6604400213 0.9992839789 0.0008622566
1548.6812733341 0.9985455383 0.0008622697
1548.7021066463 0.9995233405 0.0008622775
1548.7229399578 0.9997916285 0.0008622605
1548.7437732687 0.9994140548 0.0008622757
1548.7646065789 1.0009288949 0.0008622804
1548.7854398884 1.0001403056 0.0008623006
1548.8062731972 1.0010566035 0.0008622783
1548.8271065054 0.9999361193 0.0008622700
1548.8479398128 0.9993741903 0.0008622844
1548.8687731196 1.0001304251 0.0008623065
1548.8896064258 1.0013673070 0.0008622967
1548.9104397312 1.0019485548 0.0008623124
1548.9312730360 1.0011096836 0.0008623301
1548.9521063401 0.9990764599 0.0008623335
1548.9729396435 1.0008551176 0.0008623221
1548.9937729463 0.9986077429 0.0008623189
1549.0146062483 1.0000853529 0.0008623078
1549.0354395497 0.9990562609 0.0008623191
1549.0562728504 1.0006600021 0.0008623350
1549.0771061505 1.0006299225 0.0008623273
1549.0979394498 0.9995905726 0.0008623257
1549.1187727485 1.0006501210 0.0008623265
1549.1396060464 0.9995071298 0.0008623325
1549.1604393438 1.0006571231 0.0008623212
1549.1812726403 0.9994404022 0.0008623241
1549.2021059363 0.9984941332 0.0008623041
1549.2229392315 0.9992843333 0.0008623122
1549.2437725261 0.9995775177 0.0008623061
1549.2854391131 1.0010189087 0.0008622747
1549.3062724056 0.9981940202 0.0008622850
1549.3271056974 1.0004303147 0.0008622879
1549.3479389885 0.9981753370 0.0008622780
1549.3687722790 0.9995424048 0.0008622614
1549.3896055687 0.9999599938 0.0008622558
1549.4104388578 1.0002241779 0.0008622684
1549.4312721461 1.0011048321 0.0008622563
1549.4521054338 1.0000693719 0.0008622493
1549.5354385775 0.9998686358 0.0008622807
1549.5562718616 1.0004889460 0.0008622868
1549.5771051451 0.9997890872 0.0008622977
1549.5979384279 1.0004840232 0.0008622803
1549.6187717100 1.0003953449 0.0008622675
1549.6396049914 1.0007482227 0.0008622634
1549.6604382721 1.0007669500 0.0008622848
1549.6812715521 0.9997373177 0.0008622622
1549.7021048314 0.9989473884 0.0008622539
1549.7229381099 1.0008516562 0.0008622388
1549.7437713878 0.9992416805 0.0008622390
1549.7646046650 1.0004796691 0.0008622236
1549.7854379415 0.9991894119 0.0008622507
1549.8062712172 1.0009629406 0.0008622499
1549.8271044923 1.0010423242 0.0008622675
1549.8479377666 0.9989807791 0.0008622555
1549.8687710403 0.9993853850 0.0008622479
1549.9104375855 0.9997957912 0.0008622611
1549.9312708570 0.9996052234 0.0008622580
1549.9521041278 1.0005876581 0.0008622825
1549.9729373979 1.0000126455 0.0008622777
1549.9937706673 1.0002349786 0.0008622868
1550.0146039359 1.0000186075 0.0008622791
1550.0354372039 0.9985771233 0.0008622864
1550.0562704711 0.9988233645 0.0008622650
1550.0979370034 0.9994734498 0.0008622829
1550.1187702686 0.9989372406 0.0008622890
1550.1396035330 0.9999460901 0.0008622862
1550.1604367966 1.0003298999 0.0008622892
1550.1812700595 0.9995344284 0.0008622863
1550.2021033217 1.0008531556 0.0008622765
1550.2229365832 1.0002711199 0.0008622779
1550.2437698440 1.0010956259 0.0008622582
1550.2646031040 1.0000970476 0.0008622399
1550.2854363633 1.0009252578 0.0008622425
1550.3062696219 1.0001179766 0.0008622496
1550.3271028798 1.0006746598 0.0008622508
1550.3479361369 1.0005298137 0.0008622675
1550.3687693933 1.0003467038 0.0008622514
1550.3896026489 1.0003412872 0.0008622376
1550.4104359039 0.9997861445 0.0008622301
1550.4312691581 0.9999701960 0.0008622365
1550.4729356642 0.9997519644 0.0008622407
1550.4937689163 0.9986469607 0.0008622467
1550.5146021675 0.9989171559 0.0008622528
1550.5354354180 0.9994310443 0.0008622449
1550.5562686678 1.0003147639 0.0008622541
1550.5771019169 0.9989900996 0.0008622718
1550.5979351652 1.0011560098 0.0008622580
1550.6187684127 1.0007936627 0.0008622548
1550.6396016595 0.9999686274 0.0008622715
1550.6604349056 0.9990771349 0.0008622917
1550.6812681509 1.0012263307 0.0008622988
1550.7021013955 0.9997499852 0.0008622912
1550.7229346393 1.0004854537 0.0008622914
1550.7437678824 0.9998209731 0.0008622942
1550.7646011248 1.0001858782 0.0008622725
1550.7854343664 0.9988809103 0.0008622692
1550.8062676072 1.0001343621 0.0008622463
1550.8271008473 0.9996272873 0.0008622596
1550.8479340866 1.0008796428 0.0008622789
1550.8687673251 0.9999118118 0.0008622793
1550.8896005629 0.9995197289 0.0008622842
1550.9104338000 1.0005892654 0.0008622809
1550.9312670363 1.0010202899 0.0008622910
1550.9521002718 0.9986526089 0.0008622796
1550.9729335065 0.9994733424 0.0008622935
1550.9937667406 0.9999424426 0.0008623057
1551.0145999738 0.9997639046 0.0008623055
1551.0354332063 0.9994842940 0.0008623060
1551.0562664379 1.0010819303 0.0008622933
1551.0770996689 0.9996621237 0.0008622927
1551.0979328990 1.0000166164 0.0008622871
1551.1187661284 0.9989254949 0.0008622759
1551.1395993570 1.0009625559 0.0008622753
1551.1604325849 0.9991030191 0.0008622625
1551.1812658119 1.0013388783 0.0008622662
1551.2020990382 0.9999352954 0.0008622496
1551.2229322637 0.9986802621 0.0008622505
1551.2437654885 1.0008793371 0.0008622658
1551.2645987124 1.0010619427 0.0008622746
1551.2854319356 0.9998259484 0.0008622697
1551.3062651579 1.0003167682 0.0008622718
1551.3270983795 0.9993528042 0.0008622675
1551.3479316003 0.9990234614 0.0008622696
1551.3687648203 1.0006839615 0.0008622891
1551.3895980395 1.0005981884 0.0008622833
1551.4104312579 1.0006635697 0.0008622882
1551.4312644755 0.9997716916 0.0008622858
1551.4520976924 1.0007555847 0.0008622963
1551.4729309084 0.9999788634 0.0008623038
1551.4937641237 0.9996134661 0.0008623076
1551.5145973381 0.9995044803 0.0008622969
1551.5354305517 1.0017242692 0.0008622746
1551.5562637645 0.9987800247 0.0008622609
1551.5770969765 0.9990534415 0.0008622651
1551.5979301877 1.0009051325 0.0008622539
1551.6187633981 1.0008093010 0.0008622660
1551.6395966077 0.9989881644 0.0008622762
1551.6604298165 0.9981671145 0.0008622754
1551.6812630244 1.0001156084 0.0008622642
1551.7020962315 1.0003015282 0.0008622768
1551.7229294378 0.9989361527 0.0008622730
1551.7437626433 1.0005790949 0.0008622798
1551.7645958480 1.0013511335 0.0008622767
1551.7854290518 1.0008830497 0.0008622795
1551.8062622548 1.0011686971 0.0008622665
1551.8270954570 0.9999146840 0.0008622690
1551.8479286583 0.9994181113 0.0008622632
1551.8687618589 0.9989068761 0.0008622750
1551.8895950585 0.9988418330 0.0008622734
1551.9104282574 1.0002038964 0.0008622660
1551.9312614553 0.9986478105 0.0008622747
1551.9520946525 1.0002942609 0.0008622887
1551.9729278488 0.9996907170 0.0008622727
1551.9937610443 0.9988942387 0.0008622641
1552.0145942389 1.0002241547 0.0008622578
1552.0354274326 0.9999601209 0.0008622665
1552.0562606255 1.0000041342 0.0008622704
1552.0770938176 0.9989929098 0.0008622917
1552.0979270087 1.0003744969 0.0008622920
1552.1187601991 1.0002442278 0.0008622918
1552.1395933885 0.9990634723 0.0008622889
1552.1604265771 1.0014048354 0.0008623055
1552.1812597648 1.0000848822 0.0008622930
1552.2020929517 1.0008055932 0.0008622976
1552.2229261377 1.0007778565 0.0008622821
1552.2437593228 0.9992175144 0.0008622704
1552.2645925070 1.0000644213 0.0008622671
1552.2854256903 1.0005288941 0.0008622857
1552.3062588727 1.0006702721 0.0008622712
1552.3270920543 1.0021079663 0.0008622860
1552.3479252350 1.0004798032 0.0008622751
1552.3687584148 0.9987239708 0.0008622632
1552.3895915936 1.0009704951 0.0008622572
1552.4312579487 1.0000017108 0.0008622645
1552.4520911249 0.9990774958 0.0008622662
1552.4729243001 0.9993283859 0.0008622676
1552.4937574745 0.9994710058 0.0008622490
1552.5145906479 0.9998809134 0.0008622338
1552.5354238204 1.0009068836 0.0008622305
1552.5562569920 1.0005165440 0.0008622546
1553.0145865267 1.0002332401 0.0008622482
1553.0354196762 0.9990303068 0.0008622421
1553.0562528245 0.9991002448 0.0008622525
1553.0770859719 0.9996070735 0.0008622490
1553.0979191182 0.9995804133 0.0008622381
1553.1395854077 0.9991774478 0.0008622540
1553.1604185510 0.9998371943 0.0008622543
1553.2020848343 1.0007352457 0.0008622741
1553.2229179743 1.0010477640 0.0008622866
1553.2437511134 0.9997901232 0.0008623145
1553.2645842513 1.0014469386 0.0008622942
1553.2854173882 0.9998307443 0.0008623026
1553.3062505239 1.0007602903 0.0008623003
1553.3270836587 0.9994865403 0.0008623268
1553.3479167923 1.0000872030 0.0008623185
1553.3687499248 0.9999316361 0.0008623138
1553.3895830562 1.0015785015 0.0008623180
1553.4104161866 0.9998028498 0.0008623224
1553.4312493157 1.0014755300 0.0008623218
1553.4520824439 0.9997207321 0.0008623273
1553.4729155708 1.0006867695 0.0008623248
1553.4937486966 1.0017176015 0.0008623000
1553.5145818213 1.0003926732 0.0008622728
1553.5354149449 0.9996805660 0.0008622640
1553.5562480672 0.9997132845 0.0008622770
1553.5770811885 0.9997794369 0.0008622795
1553.5979143085 1.0009943335 0.0008622876
1553.6187474274 0.9991518711 0.0008622706
1553.6395805451 0.9985414326 0.0008622798
1553.6604136616 1.0006842110 0.0008622885
1553.6812467769 0.9999636709 0.0008622885
1553.7020798910 1.0003282622 0.0008622885
1553.7229130039 1.0003053747 0.0008622885
1553.7437461156 0.9989058378 0.0008622885
1553.7645792260 0.9997063650 0.0008622885
1553.7854123353 1.0005384320 0.0008622773
1553.8062454432 0.9993258492 0.0008622889
1553.8270785499 1.0006515314 0.0008622846
1553.8479116553 0.9989488976 0.0008622961
1553.8687447595 0.9999075137 0.0008622991
1553.8895778623 1.0013303009 0.0008622861
1553.9104109640 0.9998036084 0.0008622837
1553.9312440642 0.9997007662 0.0008622950
1553.9520771632 0.9999626776 0.0008622816
1553.9729102608 0.9994857347 0.0008622845
1553.9937433572 0.9989648524 0.0008622955
1554.0145764521 1.0005943225 0.0008622921
1554.0354095457 1.0005878858 0.0008623040
1554.0562426379 0.9984364606 0.0008622808
1554.0770757289 1.0001799015 0.0008622696
1554.0979088183 0.9998861905 0.0008622724
1554.1187419064 0.9994284630 0.0008622548
1554.1395749931 1.0001386424 0.0008622424
1554.1604080784 0.9989561909 0.0008622372
1554.1812411621 1.0003317455 0.0008622377
1554.2020742446 0.9994136087 0.0008622420
1554.2229073254 0.9999888908 0.0008622609
1554.2437404049 0.9989614575 0.0008622690
1554.2645734828 1.0004993301 0.0008622731
1554.2854065593 0.9995394136 0.0008622717
1554.3062396342 1.0006915264 0.0008622774
1554.3270727077 0.9994058122 0.0008622761
1554.3479057795 1.0014250648 0.0008622783
1554.3687388499 1.0014958764 0.0008622893
1554.3895719186 0.9993820708 0.0008622723
1554.4104049858 1.0005313085 0.0008622930
1554.4312380514 1.0000348805 0.0008622855
1554.4520711154 0.9997630709 0.0008622972
1554.4729041776 0.9995215468 0.0008622874
1554.4937372384 1.0008043943 0.0008622852
1554.5145702974 1.0008945064 0.0008622948
1554.5354033547 1.0003288438 0.0008623011
1554.5562364103 1.0002585497 0.0008622965
1554.5770694643 1.0004454768 0.0008622925
1554.5979025165 0.9997442515 0.0008622893
1554.6187355670 1.0010790242 0.0008623014
1554.6395686156 0.9996848746 0.0008622904
1554.6604016626 0.9995342682 0.0008622786
1554.7853999057 1.0006520549 0.0008622798
1554.8062329396 0.9988284637 0.0008622883
1554.8270659717 1.0003224127 0.0008622781
1554.8478990017 0.9989503272 0.0008622882
1554.8687320299 0.9999064958 0.0008622747
1554.8895650559 1.0007117693 0.0008622713
1554.9103980801 1.0001972514 0.0008622868
1554.9312311022 0.9987347119 0.0008622823
1554.9520641223 1.0012293436 0.0008622764
1554.9728971403 0.9998847368 0.0008622757
1554.9937301563 0.9987267901 0.0008622657
1555.0145631702 1.0002217134 0.0008622497
1555.0353961820 0.9995323259 0.0008622603
1555.0562291917 1.0008029968 0.0008622712
1555.0770621993 1.0000159478 0.0008622570
1555.0978952047 0.9992678627 0.0008622601
1555.1187282081 1.0005435150 0.0008622566
1555.1395612092 1.0014030389 0.0008622457
1555.1603942083 0.9997286737 0.0008622487
1555.1812272052 0.9997776635 0.0008622318
1555.2020602000 0.9998187843 0.0008622385
1555.2228931926 nan nan
1555.2437261831 nan nan
1555.2645591715 nan nan
1555.2853921578 nan nan
1555.3062251420 nan nan
1555.3270581242 nan nan
1555.3478911043 nan nan
1555.3687240825 nan nan
1555.3895570587 nan nan
1555.4103900331 nan nan
1555.4312230057 nan nan
1555.4520559766 nan nan
1555.4728889458 nan nan
1555.4937219135 nan nan
1555.5145548797 nan nan
1557.9103579752 nan nan
1557.9311910954 nan nan
1557.9520242152 nan nan
1557.9728573348 nan nan
1557.9936904540 nan nan
1558.0145235729 nan nan
1558.0353566915 nan nan
1558.0561898097 nan nan
1558.0770229276 nan nan
1558.0978560452 nan nan
1558.1186891624 nan nan
1558.1395222792 nan nan
1558.1603553957 nan nan
1558.1811885118 nan nan
1558.2020216275 nan nan
1558.2228547428 0.9993661366 0.0008623797
1558.2436878578 1.0011540567 0.0008623797
1558.2645209723 nan nan
1558.2853540865 nan nan
1558.3061872002 nan nan
1558.3270203136 nan nan
1558.3478534265 nan nan
1558.3686865390 nan nan
1558.3895196510 nan nan
1558.4103527627 nan nan
1558.4311858739 nan nan
1558.4520189847 nan nan
1558.4728520950 nan nan
1558.4936852049 nan nan
1558.5145183143 nan nan
1558.5353514233 nan nan
1558.5561845318 nan nan
1559.0978451830 nan nan
1559.1186782781 nan nan
1559.1395113726 nan nan
1559.1603444667 nan nan
1559.1811775602 nan nan
1559.2020106531 nan nan
1559.2228437455 nan nan
1559.2436768374 nan nan
1559.2645099287 nan nan
1559.2853430196 nan nan
1559.3061761098 nan nan
1559.3270091995 nan nan
1559.3478422887 nan nan
1559.3686753773 nan nan
1559.3895084653 nan nan
1559.4103415528 1.0012068133 0.0008623372
1559.4311746398 0.9997841955 0.0008623594
1559.4520077262 0.9991634880 0.0008623579
1559.4728408120 0.9993740474 0.0008623464
1559.4936738973 0.9999477438 0.0008623346
1559.5145069820 0.9990622386 0.0008623197
1559.5353400662 1.0011507235 0.0008623057
1559.5561731498 0.9994698053 0.0008623177
1559.5770062329 0.9991213311 0.0008623002
1559.5978393153 0.9990643745 0.0008622874
1559.6186723973 0.9993972885 0.0008622952
1559.6395054786 1.0007577357 0.0008622988
1559.6603385594 0.9988197107 0.0008622808
1559.7020047192 0.9997531752 0.0008622781
1559.7228377983 0.9994502309 0.0008622614
1559.7436708768 1.0005271121 0.0008622712
1559.7645039547 1.0006185556 0.0008622683
1559.7853370321 1.0001386007 0.0008622742
1559.8061701088 0.9994662770 0.0008622722
1559.8478362606 1.0000665611 0.0008622870
1559.8686693357 1.0001124667 0.0008622736
1559.8895024101 1.0000552454 0.0008622765
1559.9520016300 1.0002907140 0.0008622925
1559.9728347021 1.0003368986 0.0008622952
1560.0145008446 1.0011197757 0.0008623192
1560.0353339150 1.0007849014 0.0008623283
1560.0561669848 1.0000670970 0.0008623162
1560.0978331226 1.0003295210 0.0008623100
1560.1186661906 1.0012965478 0.0008623002
1560.1394992580 1.0007610505 0.0008623085
1560.1603323249 1.0005170746 0.0008623277
1560.1811653911 1.0003213433 0.0008623135
1560.2019984568 0.9990903398 0.0008623364
1560.2228315218 1.0004359754 0.0008623465
1560.2436645863 0.9994283282 0.0008623546
1560.2644976501 0.9983402586 0.0008623454
1560.3061637761 0.9982011979 0.0008623367
1560.3269968382 0.9993663791 0.0008623209
1560.3478298996 0.9991594712 0.0008623006
1560.3686629605 0.9987867485 0.0008623091
1560.3894960208 0.9991563808 0.0008623222
1560.4103290805 0.9997500564 0.0008623368
1560.4311621395 0.9985936837 0.0008623371
1560.4519951980 1.0000541418 0.0008623339
1560.4728282558 1.0005229428 0.0008623351
1560.4936613131 1.0005355402 0.0008623232
1560.5144943697 1.0008110756 0.0008623320
1560.5353274258 1.0007312554 0.0008623260
1560.5561604812 0.9994055675 0.0008623304
1560.5769935361 1.0011427917 0.0008623344
1560.5978265903 1.0007146929 0.0008623314
1560.6186596439 0.9996336083 0.0008623325
1560.6394926969 0.9998585577 0.0008623364
1560.6603257493 1.0017366502 0.0008623565
1560.6811588011 1.0005430675 0.0008623366
1560.7019918523 0.9997576650 0.0008623486
1560.7228249028 1.0012710470 0.0008623365
1560.7436579528 0.9994984876 0.0008623273
1560.7644910021 1.0002444470 0.0008623450
1560.7853240509 0.9997196915 0.0008623424
1560.8061570990 1.0001206870 0.0008623435
1560.8269901465 0.9994324919 0.0008623264
1560.8478231933 0.9997635087 0.0008623347
1560.8686562396 1.0011507724 0.0008623253
1560.8894892852 0.9998196620 0.0008623218
1560.9103223303 0.9987475001 0.0008623237
1560.9311553747 1.0003669137 0.0008623187
1560.9519884185 0.9995706076 0.0008623251
1560.9728214616 0.9998628388 0.0008623220
1560.9936545042 0.9991166221 0.0008623310
1561.0144875461 0.9991202216 0.0008623197
1561.0353205874 0.9993748751 0.0008623425
1561.0561536281 1.0010181897 0.0008623414
1561.0769866682 0.9998528168 0.0008623459
1561.0978197076 1.0006848881 0.0008623497
1561.1186527465 1.0010068838 0.0008623665
1561.1394857846 1.0003711612 0.0008623671
1561.1603188222 0.9995401909 0.0008623723
1561.1811518592 1.0010964477 0.0008623846
1561.2019848955 0.9992552061 0.0008623779
1561.2228179312 1.0001831581 0.0008623664
1561.2436509662 1.0002824907 0.0008623740
1561.2644840007 0.9998120577 0.0008623721
1561.2853170345 1.0005584091 0.0008623649
1561.3061500676 1.0003863750 0.0008623719
1561.3269831002 1.0004903869 0.0008623669
1561.3478161321 1.0009448853 0.0008623503
1561.3686491634 0.9998977633 0.0008623430
1561.3894821940 0.9989064025 0.0008623344
1561.4103152241 0.9989397027 0.0008623222
1561.4311482535 1.0010297096 0.0008623082
1561.4519812822 0.9999762802 0.0008623016
1561.4728143103 0.9988793602 0.0008623125
1561.4936473378 1.0002204066 0.0008623295
1561.5144803647 0.9993027333 0.0008623402
1561.5353133909 0.9996455784 0.0008623550
1561.5561464165 1.0005803112 0.0008623739
1561.5769794414 0.9990901574 0.0008623650
1561.5978124657 0.9995045767 0.0008623674
1561.6186454894 0.9989408684 0.0008623748
1561.6394785124 0.9990614471 0.0008623728
1561.6603115348 0.9983589071 0.0008623623
1561.6811445566 1.0005477119 0.0008623723
1561.7019775777 0.9987850579 0.0008623758
1561.7228105982 1.0013581240 0.0008623798
1561.7436436180 1.0002536507 0.0008623824
1561.7644766372 0.9993862468 0.0008623842
1561.7853096557 1.0011094918 0.0008623929
1561.8061426736 1.0002060420 0.0008624005
1561.8269756909 1.0011654334 0.0008623918
1561.8478087075 0.9995010812 0.0008623909
1561.8686417235 1.0010701713 0.0008623756
1561.8894747388 1.0005221698 0.0008623981
1561.9103077535 1.0000551769 0.0008624037
1561.9311407675 1.0004408508 0.0008623999
1561.9519737809 0.9995488882 0.0008624048
1561.9728067936 1.0006720711 0.0008623977
1561.9936398057 0.9997117147 0.0008623991
1562.0144728171 1.0013103110 0.0008623999
1562.0353058279 0.9987967499 0.0008623897
1562.0561388380 1.0016992225 0.0008623712
1562.0769718475 0.9998531151 0.0008623734
1562.0978048563 0.9997834925 0.0008623633
1562.1186378645 0.9989746687 0.0008623630
1562.1394708720 1.0017528781 0.0008623636
1562.1603038789 1.0003699033 0.0008623577
1562.1811368851 0.9996489337 0.0008623404
1562.2019698907 1.0009158385 0.0008623556
1562.2228028956 1.0001353479 0.0008623418
1562.2436358999 0.9998705082 0.0008623331
1562.2644689034 0.9995753523 0.0008623482
1562.2853019064 0.9997574300 0.0008623325
1562.3061349086 0.9994768610 0.0008623450
1562.3269679103 0.9996164504 0.0008623442
1562.3478009112 1.0006993578 0.0008623462
1562.3686339115 0.9999426055 0.0008623620
1562.3894669112 0.9998390632 0.0008623727
1562.4102999102 1.0003200398 0.0008623700
1562.4311329084 1.0008305726 0.0008623540
1562.4519659061 0.9998241749 0.0008623772
1562.4727989031 0.9990192308 0.0008623871
1562.4936318994 0.9988467631 0.0008623730
1562.5144648951 1.0001118627 0.0008623874
