time flux flux_err
1539.5770882248 0.9969544414 0.0008166469
1539.5979216947 0.9987126288 0.0008166153
1539.6187551637 0.9992758997 0.0008165952
1539.6395886317 1.0010887018 0.0008165983
1539.6604220989 0.9991833302 0.0008166027
1539.7020890302 0.9993540255 0.0008166131
1539.7229224944 1.0003896479 0.0008166297
1539.7437559577 1.0011500620 0.0008166570
1539.7645894200 1.0000185240 0.0008166718
1539.7854228814 0.9989550701 0.0008166478
1539.8062563418 0.9983381207 0.0008166332
1539.8270898012 0.9985703756 0.0008166382
1539.8479232597 0.9994757530 0.0008166588
1539.8687567171 0.9996442710 0.0008166795
1539.8895901736 1.0005367186 0.0008166530
1539.9104236291 0.9982620266 0.0008166750
1539.9312570836 0.9997384636 0.0008166776
1539.9520905371 1.0002023209 0.0008166884
1539.9729239895 0.9979570379 0.0008166816
1539.9937574410 0.9997338206 0.0008166666
1540.0145908915 0.9998739890 0.0008166642
1540.0354243410 1.0006438591 0.0008166643
1540.0562577893 0.9988070259 0.0008166624
1540.0770912368 0.9992389634 0.0008166790
1540.0979246831 0.9986110443 0.0008166599
1540.1187581285 1.0013725833 0.0008166599
1540.1395915727 0.9999297595 0.0008166638
1540.1604250160 1.0005197595 0.0008166700
1540.1812584581 0.9998509931 0.0008166598
1540.2020918993 0.9990903116 0.0008166766
1540.2229253393 1.0002221168 0.0008166737
1540.2437587783 1.0018925252 0.0008166656
1540.2645922162 1.0000100499 0.0008166498
1540.2854256530 0.9999126312 0.0008166512
1540.3062590887 1.0000858343 0.0008166507
1540.3270925234 1.0003442160 0.0008166386
1540.3479259569 1.0010276305 0.0008166439
1540.3687593894 1.0006984931 0.0008166387
1540.3895928206 1.0003729055 0.0008166498
1540.4104262509 1.0002333073 0.0008166498
1540.4312596799 0.9998088433 0.0008166525
1540.4520931078 0.9993667452 0.0008166393
1540.4729265346 0.9990838652 0.0008166484
1540.5145933847 0.9994248328 0.0008166703
1540.5354268081 1.0008871444 0.0008166771
1540.5562602302 1.0004037555 0.0008166664
1540.5770936512 1.0017582697 0.0008166731
1540.5979270710 1.0004946972 0.0008166731
1540.6187604896 1.0018238104 0.0008166857
1540.6395939069 1.0007467074 0.0008166808
1540.6604273232 0.9992607108 0.0008166810
1540.6812607381 1.0002024821 0.0008166735
1540.7020941518 0.9990751136 0.0008166735
1540.7229275643 0.9994297840 0.0008166793
1540.7437609756 0.9990841236 0.0008166802
1540.7645943856 1.0012046284 0.0008166858
1540.7854277943 0.9999202342 0.0008166833
1540.8062612017 1.0005413499 0.0008166732
1540.8270946080 0.9994186919 0.0008166624
1540.8479280128 0.9997927093 0.0008166545
1540.8687614164 1.0005103222 0.0008166479
1540.8895948187 0.9996969591 0.0008166566
1540.9104282196 1.0001866693 0.0008166505
1540.9312616192 0.9991016142 0.0008166443
1540.9520950175 1.0003803668 0.0008166466
1540.9729284144 1.0003320600 0.0008166444
1540.9937618100 1.0000202313 0.0008166395
1541.0145952041 1.0000759534 0.0008166369
1541.0354285969 1.0000040382 0.0008166470
1541.0562619882 0.9998986861 0.0008166356
1541.0770953782 1.0008730238 0.0008166233
1541.1187621538 0.9996177005 0.0008166277
1541.1395955393 1.0002292081 0.0008166236
1541.1604289235 1.0017447097 0.0008166333
1541.1812623062 0.9988097457 0.0008166259
1541.2020956874 1.0000593305 0.0008166183
1541.2229290670 1.0003011116 0.0008166155
1541.2437624451 1.0011859282 0.0008166232
1541.2645958217 0.9999076248 0.0008166206
1541.2854291968 0.9999727392 0.0008166200
1541.3062625702 1.0007193537 0.0008166191
1541.3270959421 0.9996734628 0.0008166259
1541.3479293123 1.0002913164 0.0008166413
1541.3687626810 0.9993234625 0.0008166556
1541.4104294133 0.9998911220 0.0008166660
1541.4312627769 1.0011753811 0.0008166619
1541.4520961389 0.9994371647 0.0008166502
1541.4729294992 0.9994337106 0.0008166345
1541.4937628577 nan nan
1541.5145962145 nan nan
1541.5354295695 nan nan
1541.5562629227 nan nan
1541.5979296236 nan nan
1541.6187629714 nan nan
1541.6395963172 nan nan
1541.6604296612 nan nan
1541.7020963433 nan nan
1541.7229296813 nan nan
1541.7437630175 nan nan
1541.7645963516 nan nan
1541.7854296837 nan nan
