time flux flux_err
3718.3532073378 nan nan
3718.3545962556 nan nan
3718.3559851736 nan nan
3718.3573740916 nan nan
3718.3587630094 nan nan
3718.3601519275 nan nan
3718.3615408453 nan nan
3718.3629297633 nan nan
3718.3643186811 nan nan
3718.3657075992 nan nan
3718.3670965170 nan nan
3718.3684854350 nan nan
3718.3698743531 nan nan
3718.3712632709 nan nan
3718.3726521889 nan nan
3718.3740411067 nan nan
3718.3754300247 nan nan
3718.3768189425 nan nan
3718.3782078606 nan nan
3718.3795967784 nan nan
3718.3809856962 nan nan
3718.3823746142 nan nan
3718.3837635320 nan nan
3718.3851524501 nan nan
3718.3865413679 nan nan
3718.3879302859 nan nan
3718.3893192037 nan nan
3718.3907081218 nan nan
3718.3920970396 nan nan
3718.3934859574 nan nan
3718.3948748754 nan nan
3718.3962637932 nan nan
3718.3976527112 nan nan
3718.3990416291 nan nan
3718.4004305469 nan nan
3718.4018194649 nan nan
3718.4032083827 nan nan
3718.4045973005 nan nan
3718.4059862185 nan nan
3718.4073751363 nan nan
3718.4087640544 nan nan
3718.4101529722 nan nan
3718.4115418900 nan nan
3718.4129308078 nan nan
3718.4143197258 nan nan
3718.4157086436 nan nan
3718.4170975615 nan nan
3718.4184864795 nan nan
3718.4198753973 nan nan
3718.4212643151 nan nan
3718.4226532331 nan nan
3718.4240421509 nan nan
3718.4254310687 nan nan
3718.4268199866 nan nan
3718.4282089046 nan nan
3718.4295978224 nan nan
3718.4309867402 nan nan
3718.4323756580 nan nan
3718.4337645758 nan nan
3718.4351534938 nan nan
3718.4365424117 nan nan
3718.4379313295 nan nan
3718.4393202473 nan nan
3718.4407091651 nan nan
3718.4420980831 1.0023544883 0.0029486210
3718.4434870009 0.9982011542 0.0029438619
3718.4448759187 0.9988042609 0.0029462232
3718.4462648365 0.9998212414 0.0029460876
3718.4476537543 1.0030809241 0.0029470600
3718.4490426721 0.9994354721 0.0029453995
3718.4504315902 0.9977567262 0.0029450199
3718.4518205080 1.0069318328 0.0029497613
3718.4532094258 0.9961359525 0.0029424276
3718.4545983436 1.0058363557 0.0029512133
3718.4559872614 0.9962416910 0.0029448031
3718.4573761792 0.9982150232 0.0029465424
3718.4587650970 0.9982689683 0.0029453808
3718.4601540148 1.0004109647 0.0029491015
3718.4615429326 1.0071394202 0.0029521489
3718.4629318504 0.9977652581 0.0029471256
3718.4643207685 1.0026877156 0.0029497900
3718.4657096863 1.0017057322 0.0029489570
3718.4670986041 1.0018176725 0.0029490266
3718.4684875219 0.9993259908 0.0029468251
3718.4698764397 0.9972982848 0.0029458022
3718.4712653575 1.0030276791 0.0029502955
3718.4726542753 1.0058972318 0.0029534113
3718.4740431931 0.9989971807 0.0029468597
3718.4754321109 0.9989750122 0.0029480514
3718.4768210287 0.9991972081 0.0029482383
3718.4782099465 0.9948136112 0.0029452864
3718.4795988643 1.0024903575 0.0029505275
3718.4809877821 0.9979195108 0.0029482831
3718.4823766999 1.0042853734 0.0029508981
3718.4837656177 1.0050690014 0.0029528241
3718.4851545355 0.9993613101 0.0029497477
3718.4865434533 0.9980990098 0.0029478079
3718.4879323711 1.0004360064 0.0029487472
3718.4893212889 0.9998490273 0.0029490943
3718.4907102067 1.0011722914 0.0029478539
3718.4920991246 1.0026813140 0.0029532773
3718.4934880424 1.0024373103 0.0029506850
3718.4948769599 1.0007880723 0.0029483710
3718.4962658777 1.0045064525 0.0029496322
3718.4976547955 1.0031350119 0.0029491597
3718.4990437133 1.0023296042 0.0029491977
3718.5004326312 0.9971604234 0.0029444888
3718.5018215490 1.0077501809 0.0029492382
3718.5032104668 0.9989755104 0.0029454953
3718.5045993846 0.9985679882 0.0029460934
3718.5059883024 0.9960485381 0.0029426407
3718.5073772202 0.9995925807 0.0029464672
3718.5087661377 0.9983019856 0.0029448212
3718.5101550556 0.9999154561 0.0029454423
3718.5115439734 1.0013069667 0.0029451218
3718.5129328912 0.9999961565 0.0029437398
3718.5143218090 1.0005362264 0.0029437225
3718.5157107268 0.9981063907 0.0029449876
3718.5170996443 1.0024112973 0.0029463206
3718.5184885622 0.9994245066 0.0029436872
3718.5198774800 1.0009737180 0.0029435963
3718.5212663978 0.9972603853 0.0029404410
3718.5226553156 0.9951636467 0.0029387952
3718.5240442331 1.0016013036 0.0029428742
3718.5254331509 0.9951310635 0.0029378845
3718.5268220687 1.0021954762 0.0029432786
3718.5282109866 0.9996402948 0.0029392347
3718.5295999041 1.0005064029 0.0029402240
3718.5309888219 1.0032515972 0.0029400240
3718.5323777397 0.9952590189 0.0029364164
3718.5337666575 0.9944369110 0.0029358906
3718.5351555751 0.9996873500 0.0029392226
3718.5365444929 0.9981023288 0.0029365777
3718.5379334107 0.9992984962 0.0029383451
3718.5393223285 1.0041308874 0.0029388890
3718.5407112461 1.0022577301 0.0029364187
3718.5421001639 1.0010554584 0.0029358948
3718.5434890817 0.9977528271 0.0029311812
3718.5448779993 0.9973515377 0.0029330288
3718.5462669171 0.9961242522 0.0029320035
3718.5476558349 1.0013054250 0.0029346507
3718.5490447525 0.9996440656 0.0029337995
3718.5504336703 0.9983029746 0.0029340592
3718.5518225881 1.0022838801 0.0029340241
3718.5532115056 0.9996124811 0.0029329983
3718.5546004235 1.0005176541 0.0029333507
3718.5559893413 1.0051784722 0.0029336988
3718.5573782588 1.0049067228 0.0029340522
3718.5587671766 0.9993910878 0.0029313364
3718.5601560944 1.0041191349 0.0029324117
3718.5615450120 1.0018341944 0.0029310283
3718.5629339298 0.9976715253 0.0029280253
3718.5643228474 1.0026075573 0.0029305486
3718.5657117652 1.0014391425 0.0029283485
3718.5671006828 1.0030653862 0.0029300410
3718.5684896006 0.9999262707 0.0029280984
3718.5698785184 0.9954281512 0.0029256573
3718.5712674360 0.9967789952 0.0029253504
3718.5726563538 1.0036339190 0.0029275400
3718.5740452713 0.9966743649 0.0029259536
3718.5754341891 1.0008716234 0.0029269957
3718.5768231067 1.0016935977 0.0029258022
3718.5782120245 1.0055701140 0.0029277473
3718.5796009421 1.0040618562 0.0029306844
3718.5809898599 0.9994543786 0.0029243577
3718.5823787775 0.9985142520 0.0029243518
3718.5837676953 0.9975391463 0.0029197801
3718.5851566128 1.0016901861 0.0029236889
3718.5865455306 0.9930229670 0.0029183564
3718.5879344482 1.0006245604 0.0029250800
3718.5893233660 1.0036246217 0.0029216644
3718.5907122836 1.0039791380 0.0029212597
3718.5921012014 0.9997058206 0.0029210779
3718.5934901190 1.0050982983 0.0029225681
3718.5948790368 0.9971688590 0.0029175317
3718.5962679543 1.0035890303 0.0029221623
3718.5976568722 1.0042317644 0.0029207316
3718.5990457897 0.9992455004 0.0029190848
3718.6004347073 0.9985112275 0.0029165733
3718.6018236251 0.9976315401 0.0029136842
3718.6032125427 0.9999324079 0.0029151776
3718.6046014605 0.9988824718 0.0029149756
3718.6059903781 1.0019070151 0.0029169326
3718.6073792956 1.0003366604 0.0029177949
3718.6087682134 1.0052466206 0.0029183948
3718.6101571310 0.9974947564 0.0029153770
3718.6115460488 1.0038315103 0.0029162774
3718.6129349664 1.0075482482 0.0029178643
3718.6143238839 0.9981256838 0.0029118742
3718.6157128018 1.0052855487 0.0029194306
3718.6171017193 1.0032757534 0.0029162515
3718.6184906369 0.9985503463 0.0029134897
3718.6198795547 0.9978988854 0.0029083663
3718.6212684723 0.9968835586 0.0029118516
3718.6226573898 1.0065767617 0.0029182100
3718.6240463077 1.0031847304 0.0029150980
3718.6254352252 0.9986911203 0.0029103014
3718.6268241428 1.0040665073 0.0029152408
3718.6282130604 1.0008866017 0.0029117983
3718.6296019782 0.9965712895 0.0029062649
3718.6309908957 0.9995442171 0.0029098883
3718.6323798133 0.9989096901 0.0029094499
3718.6337687311 1.0008822369 0.0029124560
3718.6351576487 0.9998921753 0.0029100965
3718.6365465663 1.0000217383 0.0029074022
3718.6379354838 0.9958710842 0.0029091265
3718.6393244016 0.9977258074 0.0029112696
3718.6407133192 0.9977567142 0.0029084601
3718.6421022368 1.0015466693 0.0029115944
3718.6434911544 0.9975499223 0.0029073036
3718.6448800719 0.9963995270 0.0029066793
3718.6462689897 1.0023553300 0.0029100356
3718.6476579073 0.9995180554 0.0029082293
3718.6490468249 0.9972834815 0.0029060392
3718.6504357425 1.0028206087 0.0029099492
3718.6518246600 1.0004804148 0.0029117946
3718.6532135778 1.0038928472 0.0029098487
3718.6546024954 0.9977296318 0.0029056395
3718.6559914130 0.9963823459 0.0029060179
3718.6573803306 0.9968081125 0.0029068024
3718.6587692481 1.0003403774 0.0029088524
3718.6601581657 1.0001311189 0.0029081376
3718.6615470833 1.0040355844 0.0029101946
3718.6629360011 0.9970937025 0.0029038817
3718.6643249186 0.9933503107 0.0029059381
3718.6657138362 0.9992864413 0.0029072390
3718.6671027538 0.9960877337 0.0029081460
3718.6684916714 0.9990306167 0.0029074659
3718.6698805889 1.0008326726 0.0029077805
3718.6712695065 1.0021161786 0.0029077677
3718.6726584241 0.9997263148 0.0029074743
3718.6740473417 1.0015153213 0.0029107563
3718.6754362592 0.9969390419 0.0029061582
3718.6768251768 0.9967803648 0.0029065674
3718.6782140944 1.0044429731 0.0029097747
3718.6796030119 1.0001226264 0.0029080157
3718.6809919297 1.0005105847 0.0029099518
3718.6823808473 0.9988152199 0.0029085416
3718.6837697649 1.0012339529 0.0029092828
3718.6851586825 0.9989460519 0.0029095808
3718.6865476000 1.0014847482 0.0029101086
3718.6879365176 0.9935635137 0.0029045311
3718.6893254352 1.0058905103 0.0029118705
3718.6907143528 0.9993731412 0.0029094811
3718.6921032703 1.0010981438 0.0029090511
3718.6934921879 1.0057104034 0.0029127741
3718.6948811055 0.9988262008 0.0029075801
3718.6962700228 1.0024698724 0.0029093111
3718.6976589404 1.0036028164 0.0029103608
3718.6990478580 0.9968514975 0.0029064657
3718.7004367755 1.0004848742 0.0029078984
3718.7018256931 1.0006803526 0.0029073093
3718.7032146107 1.0016237759 0.0029089021
3718.7046035282 1.0003028735 0.0029103715
3718.7059924458 0.9997122465 0.0029077427
3718.7073813634 1.0029540081 0.0029091866
3718.7087702810 1.0017177133 0.0029076687
3718.7101591985 0.9970937223 0.0029083316
3718.7115481161 1.0005015785 0.0029074275
3718.7129370337 0.9969680278 0.0029048396
3718.7143259510 1.0012656799 0.0029072031
3718.7157148686 0.9942868352 0.0029027547
3718.7171037862 0.9996423600 0.0029072140
3718.7184927037 1.0006151038 0.0029064856
3718.7198816213 1.0023097208 0.0029073262
3718.7212705389 1.0022396302 0.0029083781
3718.7226594562 1.0043000822 0.0029085226
3718.7240483738 0.9987434659 0.0029060775
3718.7254372914 1.0010271834 0.0029061762
3718.7268262089 0.9989905127 0.0029059487
3718.7282151265 1.0014600437 0.0029065012
3718.7296040441 1.0023451177 0.0029076571
3718.7309929614 1.0013897700 0.0029053450
3718.7323818790 1.0029276558 0.0029073987
3718.7337707966 1.0021690806 0.0029069117
3718.7351597141 1.0011820912 0.0029053340
3718.7365486315 0.9967442876 0.0029034429
3718.7379375490 0.9992224272 0.0029045357
3718.7393264666 0.9963936751 0.0029028432
3718.7407153842 1.0002251374 0.0029045626
3718.7421043015 0.9994119443 0.0029030799
3718.7434932191 1.0049860599 0.0029072640
3718.7448821367 0.9996790684 0.0029037922
3718.7462710542 1.0016421107 0.0029059955
3718.7476599716 1.0039233461 0.0029091568
3718.7490488892 1.0046149075 0.0029081111
3718.7504378067 0.9990236988 0.0029044586
3718.7518267241 0.9999137421 0.0029035060
3718.7532156416 1.0042510201 0.0029079718
3718.7546045592 1.0052408313 0.0029081327
3718.7559934768 1.0038617204 0.0029073867
3718.7573823941 1.0060613828 0.0029073607
3718.7587713117 1.0037760630 0.0029044839
3718.7601602290 0.9991702440 0.0029033909
3718.7615491466 1.0053889456 0.0029057162
3718.7629380642 0.9971143725 0.0029008349
3718.7643269815 0.9998227703 0.0029053619
3718.7657158991 0.9935456971 0.0028984780
3718.7671048167 0.9977679972 0.0029052864
3718.7684937340 0.9991505105 0.0029000598
3718.7698826516 1.0004186827 0.0029036221
3718.7712715689 1.0020974571 0.0029011265
3718.7726604865 1.0045293978 0.0029068578
3718.7740494041 0.9987832953 0.0029035610
3718.7754383214 1.0019154930 0.0029020122
3718.7768272390 1.0000546846 0.0029023549
3718.7782161563 0.9980622694 0.0029009886
3718.7796050739 1.0014430470 0.0029049662
3718.7809939912 0.9995195735 0.0028998069
3718.7823829088 0.9991363792 0.0028999067
3718.7837718264 0.9979425663 0.0029006473
3718.7851607437 0.9956252315 0.0028975602
3718.7865496613 0.9978249099 0.0029018062
3718.7879385786 1.0005332698 0.0028987437
3718.7893274962 0.9996064060 0.0029012557
3718.7907164135 0.9985116089 0.0028988385
3718.7921053311 1.0071768380 0.0029031712
3718.7934942484 0.9998934857 0.0028995517
3718.7948831660 0.9998161166 0.0028974558
3718.7962720834 1.0037740227 0.0029027142
3718.7976610009 1.0011770539 0.0028973719
3718.7990499183 1.0049727191 0.0029014584
3718.8004388358 1.0011753450 0.0028985523
3718.8018277532 1.0040441871 0.0029015515
3718.8032166705 0.9985009450 0.0028976352
3718.8046055881 1.0015640263 0.0028969923
3718.8059945054 1.0006039650 0.0028954862
3718.8073834230 0.9989524595 0.0028964402
3718.8087723403 0.9980578359 0.0028942365
3718.8101612579 1.0044109679 0.0028999565
3718.8115501752 0.9974169144 0.0028927812
3718.8129390926 1.0021298797 0.0028985270
3718.8143280102 1.0007085006 0.0028959024
3718.8157169275 1.0030890712 0.0028965781
3718.8171058451 0.9970807912 0.0028922117
3718.8184947624 1.0008454973 0.0028938608
3718.8198836798 1.0000683466 0.0028923795
3718.8212725973 1.0008662720 0.0028926948
3718.8226615147 0.9971455819 0.0028915899
3718.8240504320 1.0014622135 0.0028940129
3718.8254393496 1.0010763772 0.0028951420
3718.8268282669 1.0020988196 0.0028928146
3718.8282171843 1.0105375038 0.0028987342
3718.8296061018 0.9969351032 0.0028889263
3718.8309950192 0.9989536632 0.0028917602
3718.8323839365 1.0003200500 0.0028901123
3718.8337728541 0.9960984935 0.0028876636
3718.8351617714 0.9959855761 0.0028857054
3718.8365506888 1.0005930697 0.0028898104
3718.8379396061 1.0045934929 0.0028910478
3718.8393285237 0.9995767882 0.0028873153
3718.8407174410 0.9925333147 0.0028827690
3718.8421063583 1.0069535426 0.0028950994
3718.8434952757 0.9973635462 0.0028874316
3718.8448841933 0.9996749256 0.0028885661
3718.8462731106 0.9963842764 0.0028865198
3718.8476620279 1.0000788625 0.0028866607
3718.8490509453 1.0014572858 0.0028898821
3718.8504398628 1.0017308956 0.0028866017
3718.8518287802 0.9974927741 0.0028838517
3718.8532176975 0.9996185164 0.0028873601
3718.8546066149 0.9977754411 0.0028842687
3718.8559955322 1.0018292275 0.0028876260
3718.8573844495 0.9981990526 0.0028842196
3718.8587733671 1.0050124384 0.0028869757
3718.8601622845 0.9988145098 0.0028837686
3718.8615512018 1.0009022179 0.0028853351
3718.8629401191 0.9976250267 0.0028843934
3718.8643290365 0.9978517002 0.0028810583
3718.8657179538 0.9962291795 0.0028826733
3718.8671068714 0.9969732154 0.0028804054
3718.8684957887 1.0010935829 0.0028825248
3718.8698847061 0.9996123092 0.0028806804
3718.8712736234 1.0020269549 0.0028847891
3718.8726625407 0.9995323268 0.0028817304
3718.8740514581 1.0017289976 0.0028825223
3718.8754403754 1.0005998564 0.0028828346
3718.8768292928 1.0024909956 0.0028832682
3718.8782182101 0.9999183774 0.0028838969
3718.8796071274 1.0011328064 0.0028826872
3718.8809960448 0.9965060206 0.0028782665
3718.8823849624 1.0045114151 0.0028845470
3718.8837738797 0.9998812127 0.0028821630
3718.8851627970 0.9953391312 0.0028771004
3718.8865517144 1.0008500921 0.0028817224
3718.8879406317 1.0003369166 0.0028802955
3718.8893295490 0.9995058985 0.0028788029
3718.8907184664 0.9969851115 0.0028786152
3718.8921073837 0.9995344059 0.0028793851
3718.8934963011 1.0021204257 0.0028823605
3718.8948852184 0.9988968860 0.0028781891
3718.8962741357 0.9986609650 0.0028825450
3718.8976630531 1.0059828660 0.0028822019
3718.8990519704 1.0000722037 0.0028811207
3718.9004408878 1.0012160614 0.0028804433
3718.9018298051 0.9996547305 0.0028795726
3718.9032187224 0.9984232352 0.0028807706
3718.9046076398 1.0007861755 0.0028791814
3718.9059965569 0.9991450772 0.0028775562
3718.9073854742 0.9976014038 0.0028798572
3718.9087743916 1.0053266715 0.0028822233
3718.9101633089 0.9942433757 0.0028769092
3718.9115522262 0.9980086480 0.0028786905
3718.9129411436 1.0061982751 0.0028822672
3718.9143300609 0.9985829978 0.0028771611
3718.9157189783 1.0021685063 0.0028796247
3718.9171078956 1.0045817483 0.0028814529
3718.9184968129 1.0061565686 0.0028813500
3718.9198857301 1.0007309111 0.0028803750
3718.9212746474 1.0002468602 0.0028757695
3718.9226635647 0.9950773465 0.0028743809
3718.9240524821 0.9985963721 0.0028793843
3718.9254413994 1.0014883490 0.0028798065
3718.9268303167 0.9975509477 0.0028761862
3718.9282192341 1.0023376610 0.0028781364
3718.9296081512 1.0052495768 0.0028813448
3718.9309970685 1.0041647922 0.0028806786
3718.9323859859 1.0007508624 0.0028783185
3718.9337749032 1.0010807862 0.0028781187
3718.9351638206 1.0007771009 0.0028794860
3718.9365527377 0.9990406427 0.0028768334
3718.9379416550 1.0046805772 0.0028792925
3718.9393305723 1.0029698665 0.0028849375
3718.9407194897 1.0025019192 0.0028797944
3718.9421084070 0.9943359076 0.0028730044
3718.9434973241 0.9972768828 0.0028748948
3718.9448862415 0.9970968741 0.0028745043
3718.9462751588 1.0023692195 0.0028781915
3718.9476640759 0.9949000707 0.0028739740
3718.9490529932 0.9939051137 0.0028733635
3718.9504419106 1.0037551879 0.0028794684
3718.9518308279 1.0047219690 0.0028786688
3718.9532197450 0.9936210308 0.0028728836
3718.9546086624 1.0009968959 0.0028774248
3718.9559975797 0.9976942324 0.0028751041
3718.9573864968 1.0021624639 0.0028779017
3718.9587754142 0.9989874393 0.0028767575
3718.9601643315 1.0001142480 0.0028749678
3718.9615532486 0.9980946302 0.0028726020
3718.9629421659 1.0046125690 0.0028814787
3718.9643310833 0.9979718162 0.0028728135
3718.9657200004 1.0016848961 0.0028756707
3718.9671089177 0.9995758095 0.0028771952
3718.9684978351 0.9971373463 0.0028734845
3718.9698867522 1.0006645970 0.0028806961
3718.9712756695 0.9998999662 0.0028758590
3718.9726645866 1.0012283228 0.0028775163
3718.9740535040 1.0035788755 0.0028782773
3718.9754424213 0.9999421725 0.0028743067
3718.9768313384 1.0014708262 0.0028774066
3718.9782202557 0.9972592373 0.0028731845
3718.9796091729 0.9987561788 0.0028740620
3718.9809980902 0.9970526735 0.0028722818
3718.9823870075 1.0022115248 0.0028746533
3718.9837759246 1.0005278051 0.0028778375
3718.9851648420 0.9997161259 0.0028733714
3718.9865537591 1.0063251947 0.0028789555
3718.9879426764 0.9958920541 0.0028736428
3718.9893315935 0.9989454830 0.0028752150
3718.9907205109 0.9983183086 0.0028762613
3718.9921094280 1.0026552837 0.0028753858
3718.9934983453 1.0013196847 0.0028766179
3718.9948872624 0.9963939079 0.0028717891
3718.9962761798 1.0040725259 0.0028786424
3718.9976650969 0.9966896481 0.0028714037
3718.9990540142 1.0037508916 0.0028766704
3719.0004429313 0.9976141670 0.0028711549
3719.0018318487 1.0011214694 0.0028762597
3719.0032207658 1.0006628116 0.0028716377
3719.0046096831 0.9984516372 0.0028747691
3719.0059986002 0.9989094691 0.0028755273
3719.0073875173 1.0026974056 0.0028775381
3719.0087764346 1.0002561511 0.0028733002
3719.0101653518 0.9976349880 0.0028698300
3719.0115542691 1.0046227293 0.0028779228
3719.0129431862 1.0072207383 0.0028777812
3719.0143321035 1.0022295502 0.0028740102
3719.0157210206 1.0011246868 0.0028713671
3719.0171099378 1.0012394385 0.0028750037
3719.0184988551 1.0067704563 0.0028747176
3719.0198877722 0.9988361067 0.0028714253
3719.0212766893 1.0008209466 0.0028735375
3719.0226656066 0.9975791416 0.0028699813
3719.0240545238 1.0024780594 0.0028732069
3719.0254434409 0.9994071065 0.0028717596
3719.0268323582 1.0029885470 0.0028766672
3719.0282212753 1.0018329314 0.0028738127
3719.0296101924 0.9966435167 0.0028683863
3719.0309991098 1.0037298425 0.0028731079
3719.0323880269 0.9989643594 0.0028697705
3719.0337769440 1.0017366093 0.0028718931
3719.0351658613 0.9966094249 0.0028685137
3719.0365547784 1.0059037961 0.0028744705
3719.0379436955 1.0005365550 0.0028693499
3719.0393326126 1.0011354364 0.0028699800
3719.0407215300 0.9956139083 0.0028671834
3719.0421104471 0.9957573343 0.0028674139
3719.0434993642 1.0017394549 0.0028706917
3719.0448882815 0.9983773404 0.0028711703
3719.0462771986 1.0015736570 0.0028710283
3719.0476661157 0.9986856928 0.0028681332
3719.0490550328 0.9980952052 0.0028685969
3719.0504439499 1.0005708314 0.0028701022
3719.0518328673 0.9981490125 0.0028677347
3719.0532217844 1.0035489912 0.0028721011
3719.0546107015 0.9991837810 0.0028672857
3719.0559996186 0.9994034683 0.0028665281
3719.0573885357 0.9998281002 0.0028692644
3719.0587774530 1.0049126082 0.0028702059
3719.0601663702 0.9948599818 0.0028637031
3719.0615552873 1.0006378251 0.0028669573
3719.0629442044 1.0016815577 0.0028715446
3719.0643331215 0.9940718630 0.0028641045
3719.0657220386 0.9986370512 0.0028666865
3719.0671109557 0.9998423499 0.0028707998
3719.0684998730 0.9982086225 0.0028654515
3719.0698887901 0.9976368941 0.0028659524
3719.0712777072 1.0009254531 0.0028675258
3719.0726666243 1.0038266580 0.0028682851
3719.0740555415 0.9953129418 0.0028651510
3719.0754444586 0.9949902575 0.0028631826
3719.0768333757 0.9985141278 0.0028659774
3719.0782222928 0.9972572908 0.0028640063
3719.0796112099 0.9951166709 0.0028633881
3719.0810001270 0.9929199550 0.0028616625
3719.0823890441 0.9999909887 0.0028669276
3719.0837779612 0.9988553269 0.0028655388
3719.0851668785 1.0070381998 0.0028698178
3719.0865557956 1.0019128968 0.0028657160
3719.0879447128 0.9982554556 0.0028642636
3719.0893336299 1.0009513384 0.0028673841
3719.0907225470 0.9979143929 0.0028652071
3719.0921114641 1.0087636826 0.0028714806
3719.0935003812 0.9949972260 0.0028638626
3719.0948892983 1.0013445012 0.0028681855
3719.0962782154 1.0019323552 0.0028671985
3719.0976671325 0.9999789289 0.0028650362
3719.0990560496 0.9999148717 0.0028687796
3719.1004449665 1.0015810080 0.0028667401
3719.1018338836 1.0019446933 0.0028663779
3719.1032228007 1.0032691291 0.0028662293
3719.1046117178 1.0000650093 0.0028667785
3719.1060006349 0.9976808438 0.0028621292
3719.1073895520 1.0012827953 0.0028647507
3719.1087784691 1.0033347469 0.0028671818
3719.1101673862 1.0018909889 0.0028646131
3719.1115563033 0.9943266726 0.0028602263
3719.1129452204 0.9995959973 0.0028633482
3719.1143341375 1.0032634483 0.0028665039
3719.1157230546 0.9944738464 0.0028592593
3719.1171119715 1.0050424700 0.0028675705
3719.1185008886 0.9996432745 0.0028653118
3719.1198898057 1.0003867009 0.0028628645
3719.1212787228 0.9976709922 0.0028610403
3719.1226676399 1.0004241739 0.0028655965
3719.1240565571 0.9986197593 0.0028606257
3719.1254454742 0.9995794238 0.0028633361
3719.1268343910 1.0073550622 0.0028661649
3719.1282233081 0.9984348512 0.0028624602
3719.1296122252 0.9960827243 0.0028585226
3719.1310011424 0.9961992700 0.0028640125
3719.1323900595 1.0052065134 0.0028654443
3719.1337789763 1.0040731752 0.0028656288
3719.1351678934 1.0023646901 0.0028628664
3719.1365568105 0.9970949099 0.0028622578
3719.1379457277 1.0000518072 0.0028613429
3719.1393346445 0.9986857119 0.0028617367
3719.1407235616 1.0020941017 0.0028617592
3719.1421124787 1.0044838536 0.0028656450
3719.1435013958 1.0027646669 0.0028623332
3719.1448903127 0.9991421353 0.0028605278
